uri,primary_name_display,replaced
http://dx.doi.org/10.13039/100009758,"Université de Provence",
http://dx.doi.org/10.13039/501100009517,"Université de Recherche Paris Sciences et Lettres",
http://dx.doi.org/10.13039/501100016399,"Université de Reims Champagne-Ardenne",
http://dx.doi.org/10.13039/501100007525,"Université de Rennes 1",
http://dx.doi.org/10.13039/501100007527,"Université de Rouen",
http://dx.doi.org/10.13039/100012971,"Université de Saint-Boniface",
http://dx.doi.org/10.13039/501100016206,"Université de Sfax",
http://dx.doi.org/10.13039/100009874,"Université de Sherbrooke",
http://dx.doi.org/10.13039/501100021097,"Université de Sousse",
http://dx.doi.org/10.13039/501100023952,"Université des Sciences et de la Technologie d'Oran Mohamed-Boudiaf",
http://dx.doi.org/10.13039/501100003768,"Université de Strasbourg",
http://dx.doi.org/10.13039/100012945,"Université de Technologie de Compiègne",
http://dx.doi.org/10.13039/501100019788,"Université de Technologie de Troyes",
http://dx.doi.org/10.13039/100022758,"Université de Toulon",
http://dx.doi.org/10.13039/501100004718,"Université de Toulouse",
http://dx.doi.org/10.13039/501100007526,"Université de Tours",
http://dx.doi.org/10.13039/501100007521,"Université de Tunis",
http://dx.doi.org/10.13039/501100015388,"Université de Tunis El Manar",
http://dx.doi.org/10.13039/501100020875,"Université de Versailles Saint-Quentin-en-Yvelines",
http://dx.doi.org/10.13039/100020987,"Université d'Évry Val-d'Essonne",
http://dx.doi.org/10.13039/501100005696,"Université d'Orléans",
http://dx.doi.org/10.13039/100016592,"Université du Littoral Côte d'Opale",
http://dx.doi.org/10.13039/100008665,"Université du Luxembourg",
http://dx.doi.org/10.13039/501100005715,"Université du Maine",R
http://dx.doi.org/10.13039/100009849,"Université du Québec à Chicoutimi",
http://dx.doi.org/10.13039/100009452,"Université du Québec à Montréal",
http://dx.doi.org/10.13039/100009443,"Université du Québec à Rimouski",
http://dx.doi.org/10.13039/100009850,"Université du Québec à Trois-Rivières",
http://dx.doi.org/10.13039/100009442,"Université du Québec en Abitibi-Témiscamingue",R
http://dx.doi.org/10.13039/100012376,"Université du Québec en Outaouais",
http://dx.doi.org/10.13039/501100023265,"Université Euromed de Fès",
http://dx.doi.org/10.13039/501100006459,"Université Européenne de Bretagne",
http://dx.doi.org/10.13039/501100023948,"Université Félix Houphouët-Boigny",
http://dx.doi.org/10.13039/100012952,"Université Grenoble Alpes",
http://dx.doi.org/10.13039/501100023359,"Université Gustave Eiffel",
http://dx.doi.org/10.13039/501100009372,"Université Hassan 1er",
http://dx.doi.org/10.13039/501100016992,"Université Hassan II de Casablanca",
http://dx.doi.org/10.13039/501100010745,"Université Hassiba Benbouali de Chlef",
http://dx.doi.org/10.13039/100022845,"Université Ibn Tofail",
http://dx.doi.org/10.13039/501100007660,"Universiteit Antwerpen",
http://dx.doi.org/10.13039/501100004385,"Universiteit Gent",
http://dx.doi.org/10.13039/501100009550,"Universiteit Hasselt",
http://dx.doi.org/10.13039/501100001717,"Universiteit Leiden",
http://dx.doi.org/10.13039/501100001835,"Universiteit Maastricht",
http://dx.doi.org/10.13039/501100004477,"Universiteit Stellenbosch",
http://dx.doi.org/10.13039/501100001829,"Universiteit Utrecht",
http://dx.doi.org/10.13039/501100001827,"Universiteit van Amsterdam",
http://dx.doi.org/10.13039/501100004765,"Universiteit van die Vrystaat",
http://dx.doi.org/10.13039/100032147,"Universiteit van Limpopo",
http://dx.doi.org/10.13039/501100007659,"Universiteit van Tilburg",
http://dx.doi.org/10.13039/501100011080,"Université Jean Moulin Lyon 3",
http://dx.doi.org/10.13039/501100008086,"Université Joseph Fourier",
http://dx.doi.org/10.13039/100007867,"Université Laval",
http://dx.doi.org/10.13039/501100004113,"Université Libanaise",
http://dx.doi.org/10.13039/501100007856,"Université Lille 1 - Sciences et Technologies",
http://dx.doi.org/10.13039/501100011079,"Université Lumière Lyon 2",
http://dx.doi.org/10.13039/100013010,"Université Mohammed V de Rabat",
http://dx.doi.org/10.13039/100016566,"Université Mohammed VI Polytechnique",
http://dx.doi.org/10.13039/100017249,"Université Monastir",
http://dx.doi.org/10.13039/100016044,"Université Moulay Ismaïl",
http://dx.doi.org/10.13039/501100008935,"Université Nice Sophia Antipolis",
http://dx.doi.org/10.13039/501100009506,"Université Paris 13",
http://dx.doi.org/10.13039/501100025012,"Université Paris Dauphine - PSL",
http://dx.doi.org/10.13039/501100005413,"Université Paris Descartes",
http://dx.doi.org/10.13039/501100005736,"Université Paris Diderot",
http://dx.doi.org/10.13039/501100009411,"Université Paris-Est Créteil Val-de-Marne",
http://dx.doi.org/10.13039/501100007241,"Université Paris-Saclay",
http://dx.doi.org/10.13039/501100007486,"Université Paris-Sud",
http://dx.doi.org/10.13039/100009760,"Université Paul Cézanne - Aix-Marseille III",
http://dx.doi.org/10.13039/100030942,"Université Paul-Valéry Montpellier 3",
http://dx.doi.org/10.13039/501100005737,"Université Pierre et Marie Curie",
http://dx.doi.org/10.13039/501100018693,"Université Polytechnique Hauts-de-France",
http://dx.doi.org/10.13039/100012983,"Université Saint-Esprit de Kaslik",
http://dx.doi.org/10.13039/501100008137,"Université Saint-Louis",
http://dx.doi.org/10.13039/100018159,"Université Savoie Mont Blanc",
http://dx.doi.org/10.13039/501100021819,"Université Sidi Mohamed Ben Abdellah",
http://dx.doi.org/10.13039/501100009516,"Université Sorbonne Paris Cité",
http://dx.doi.org/10.13039/501100019591,"Université Sultan Moulay Slimane",
http://dx.doi.org/10.13039/501100012704,"Universitetet i Agder",
http://dx.doi.org/10.13039/501100005036,"Universitetet i Bergen",
http://dx.doi.org/10.13039/501100005366,"Universitetet i Oslo",
http://dx.doi.org/10.13039/100015996,"Universitetet i Sørøst-Norge",
http://dx.doi.org/10.13039/100014513,"Universitetet i Stavanger",
http://dx.doi.org/10.13039/100007465,"Universitetet i Tromsø",
http://dx.doi.org/10.13039/100012995,"Universiteti Europian i Tiranës",
http://dx.doi.org/10.13039/501100009160,"Université Toulouse III - Paul Sabatier",
http://dx.doi.org/10.13039/501100024775,"Universitetssenteret på Svalbard",
http://dx.doi.org/10.13039/501100006736,"Universitetssjukhuset Örebro",
http://dx.doi.org/10.13039/501100016994,"Universitetssykehuset Nord-Norge",
http://dx.doi.org/10.13039/100009100,"Universiti Brunei Darussalam",
http://dx.doi.org/10.13039/501100022943,"Universities Australia",
http://dx.doi.org/10.13039/100012942,"Universities Canada",
http://dx.doi.org/10.13039/100032678,"Universities' China Committee in London",
http://dx.doi.org/10.13039/501100000733,"Universities Federation for Animal Welfare",
http://dx.doi.org/10.13039/100031239,"Universities of Giessen and Marburg Lung Center",
http://dx.doi.org/10.13039/100024273,"Universities Research Association",
http://dx.doi.org/10.13039/501100023868,"Universities South Africa",
http://dx.doi.org/10.13039/100018624,"Universities Space Research Association",
http://dx.doi.org/10.13039/100032401,"Universities UK",
http://dx.doi.org/10.13039/501100004515,"Universiti Kebangsaan Malaysia",
http://dx.doi.org/10.13039/501100009848,"Universiti Kuala Lumpur",
http://dx.doi.org/10.13039/501100004386,"Universiti Malaya",
http://dx.doi.org/10.13039/501100004693,"Universiti Malaysia Kelantan",
http://dx.doi.org/10.13039/501100005605,"Universiti Malaysia Pahang",
http://dx.doi.org/10.13039/501100004707,"Universiti Malaysia Perlis",
http://dx.doi.org/10.13039/501100006242,"Universiti Malaysia Sabah",
http://dx.doi.org/10.13039/501100008127,"Universiti Malaysia Sarawak",
http://dx.doi.org/10.13039/501100011891,"Universiti Malaysia Terengganu",
http://dx.doi.org/10.13039/501100008685,"Universiti Pendidikan Sultan Idris",
http://dx.doi.org/10.13039/501100004530,"Universiti Putra Malaysia",
http://dx.doi.org/10.13039/501100010187,"Universiti Sains Islam Malaysia",
http://dx.doi.org/10.13039/501100004595,"Universiti Sains Malaysia",
http://dx.doi.org/10.13039/501100015382,"Universiti Sultan Zainal Abidin",
http://dx.doi.org/10.13039/501100004768,"Universiti Teknikal Malaysia Melaka",
http://dx.doi.org/10.13039/100020173,"Universiti Teknologi Brunei",
http://dx.doi.org/10.13039/501100005417,"Universiti Teknologi Malaysia",
http://dx.doi.org/10.13039/501100004625,"Universiti Teknologi MARA",
http://dx.doi.org/10.13039/501100005710,"Universiti Teknologi Petronas",
http://dx.doi.org/10.13039/501100008561,"Universiti Tenaga Nasional",
http://dx.doi.org/10.13039/100007837,"Universiti Tun Hussein Onn Malaysia",
http://dx.doi.org/10.13039/501100002671,"Universiti Tunku Abdul Rahman",
http://dx.doi.org/10.13039/100007196,"Universiti Utara Malaysia",
http://dx.doi.org/10.13039/100023608,"University Academic Programs and Services",
http://dx.doi.org/10.13039/100009609,"University and College Union",
http://dx.doi.org/10.13039/100010490,"University Anesthesiology and Critical Care Medicine Foundation",
http://dx.doi.org/10.13039/100009790,"University at Albany",
http://dx.doi.org/10.13039/100008209,"University at Buffalo",
http://dx.doi.org/10.13039/100023499,"University at Buffalo's Humanities Institute",
http://dx.doi.org/10.13039/100025830,"University Aviation Association",
http://dx.doi.org/10.13039/100011792,"University Canada West",
http://dx.doi.org/10.13039/100006025,"University Center for Human Values, Princeton University",
http://dx.doi.org/10.13039/100011224,"University City Science Center",
http://dx.doi.org/10.13039/501100001636,"University College Cork",
http://dx.doi.org/10.13039/501100001631,"University College Dublin",
http://dx.doi.org/10.13039/501100000765,"University College London",
http://dx.doi.org/10.13039/501100008721,"University College London Hospitals NHS Foundation Trust",
http://dx.doi.org/10.13039/501100022494,"University College of Medical Sciences",
http://dx.doi.org/10.13039/100016994,"University College of Technology Sarawak",
http://dx.doi.org/10.13039/501100000734,"University College, Oxford",
http://dx.doi.org/10.13039/100022765,"University College Syddanmark",
http://dx.doi.org/10.13039/100022775,"University College TATI",
http://dx.doi.org/10.13039/100005626,"University Corporation for Atmospheric Research",
http://dx.doi.org/10.13039/100024103,"University Corporation for Atmospheric Research - Advanced Study Program",
http://dx.doi.org/10.13039/501100025020,"University Fellowship Creation Project for Creating Scientific and Technological Innovation",
http://dx.doi.org/10.13039/100004185,"University Film and Video Association",
http://dx.doi.org/10.13039/100010045,"University for the Creative Arts",
http://dx.doi.org/10.13039/100008034,"University Graduate School, Florida International University",
http://dx.doi.org/10.13039/501100001501,"University Grants Commission",
http://dx.doi.org/10.13039/501100009647,"University Grants Commission- Nepal",
http://dx.doi.org/10.13039/100015747,"University Grants Commission of Bangladesh",
http://dx.doi.org/10.13039/501100019397,"University Grants Commission - South Eastern Regional Office",
http://dx.doi.org/10.13039/501100011612,"University Grants Commission - Sri Lanka",
http://dx.doi.org/10.13039/501100001839,"University Grants Committee",
http://dx.doi.org/10.13039/100009663,"University Health Network",
http://dx.doi.org/10.13039/100019210,"University Health Network Foundation",
http://dx.doi.org/10.13039/501100018911,"University Hospital Foundation",
http://dx.doi.org/10.13039/501100014777,"University Hospital of Martinique",
http://dx.doi.org/10.13039/100012324,"University Hospitals",
http://dx.doi.org/10.13039/100013963,"University Hospitals Birmingham NHS Foundation Trust",
http://dx.doi.org/10.13039/100012141,"University Hospitals Bristol NHS Foundation Trust",
http://dx.doi.org/10.13039/501100022292,"University Hospitals Coventry and Warwickshire NHS Trust",
http://dx.doi.org/10.13039/100012151,"University Hospitals of Leicester NHS Trust",
http://dx.doi.org/10.13039/100010417,"University Hospital Southampton NHS Foundation Trust",
http://dx.doi.org/10.13039/100015533,"University Hospitals Plymouth NHS Trust",
http://dx.doi.org/10.13039/501100012613,"University-Industry Cooperation Research Project in Jiangsu",
http://dx.doi.org/10.13039/501100016283,"University Institute of Chemical Engineering and Technology, Panjab University",
http://dx.doi.org/10.13039/100026040,"University Libraries, Northern Illinois University",
http://dx.doi.org/10.13039/501100009558,"University Natural Science Research Project of Anhui Province",
http://dx.doi.org/10.13039/100028604,"University Network",
http://dx.doi.org/10.13039/501100019237,"University Network of Excellence in Nuclear Engineering",
http://dx.doi.org/10.13039/501100012676,"University Nursing Program for Young Scholar with Creative Talents in Heilongjiang Province",
http://dx.doi.org/10.13039/501100000882,"University of Aberdeen",
http://dx.doi.org/10.13039/501100001786,"University of Adelaide",
http://dx.doi.org/10.13039/501100005603,"University of Agricultural Sciences, Dharwad",
http://dx.doi.org/10.13039/501100007654,"University of Agriculture, Faisalabad",
http://dx.doi.org/10.13039/100015889,"University of Agriculture, Peshawar",
http://dx.doi.org/10.13039/501100006665,"University of Aizu",
http://dx.doi.org/10.13039/100008875,"University of Akron",
http://dx.doi.org/10.13039/100011531,"University of Alabama",
http://dx.doi.org/10.13039/100008333,"University of Alabama at Birmingham",
http://dx.doi.org/10.13039/100001363,"University of Alabama Health Services Foundation P.C.",
http://dx.doi.org/10.13039/100011479,"University of Alabama in Huntsville",
http://dx.doi.org/10.13039/100013383,"University of Alaska Anchorage",
http://dx.doi.org/10.13039/100012574,"University of Alaska Fairbanks",
http://dx.doi.org/10.13039/501100000190,"University of Alberta",
http://dx.doi.org/10.13039/100021031,"University of Aleppo",
http://dx.doi.org/10.13039/501100021802,"University of Allahabad",
http://dx.doi.org/10.13039/501100012697,"University Of Al-Qadisiyah",
http://dx.doi.org/10.13039/100019221,"University of Anbar",
http://dx.doi.org/10.13039/100015858,"University of Architecture, Civil Engineering and Geodesy",
http://dx.doi.org/10.13039/100007899,"University of Arizona",
http://dx.doi.org/10.13039/100007345,"University of Arizona Cancer Center",
http://dx.doi.org/10.13039/100012413,"University of Arizona Foundation",
http://dx.doi.org/10.13039/100007756,"University of Arkansas",
http://dx.doi.org/10.13039/100008519,"University of Arkansas for Medical Sciences",
http://dx.doi.org/10.13039/100031440,"University of Arkansas System",
http://dx.doi.org/10.13039/501100015705,"University of Asia Pacific",
http://dx.doi.org/10.13039/501100001537,"University of Auckland",
http://dx.doi.org/10.13039/100008541,"University of Baghdad",
http://dx.doi.org/10.13039/501100002409,"University of Bahrain",
http://dx.doi.org/10.13039/501100007303,"University of Balamand",
http://dx.doi.org/10.13039/501100001783,"University of Ballarat",
http://dx.doi.org/10.13039/100012026,"University of Basrah",
http://dx.doi.org/10.13039/501100000835,"University of Bath",
http://dx.doi.org/10.13039/100010328,"University of Bedfordshire",
http://dx.doi.org/10.13039/501100024113,"University of Belgrade",R
http://dx.doi.org/10.13039/100009574,"University of Belgrade",
http://dx.doi.org/10.13039/100009068,"University of Bern",
http://dx.doi.org/10.13039/100009569,"University of Birjand",
http://dx.doi.org/10.13039/501100000855,"University Of Birmingham",
http://dx.doi.org/10.13039/100020247,"University of Bisha",
http://dx.doi.org/10.13039/100010042,"University of Bolton",
http://dx.doi.org/10.13039/501100016285,"University of Bonab",
http://dx.doi.org/10.13039/501100022089,"University of Botswana",
http://dx.doi.org/10.13039/100010329,"University of Bradford",
http://dx.doi.org/10.13039/501100001312,"University of Brighton",
http://dx.doi.org/10.13039/501100000883,"University of Bristol",
http://dx.doi.org/10.13039/501100005247,"University of British Columbia",
